ID,symbol,name,country,sector,industry,ev,employees,# of shares,revenue 2023,revenue 2022,revenue 2021,revenue 2020,ebitda 2023,ebitda 2022,ebitda 2021,ebitda 2020,stock price 2018-10-30,stock price 2018-11-30,stock price 2018-12-30,stock price 2019-01-30,stock price 2019-02-28,stock price 2019-03-30,stock price 2019-04-30,stock price 2019-05-30,stock price 2019-06-30,stock price 2019-07-30,stock price 2019-08-30,stock price 2019-09-30,stock price 2019-10-30,stock price 2019-11-30,stock price 2019-12-30,stock price 2020-01-30,stock price 2020-02-28,stock price 2020-03-30,stock price 2020-04-30,stock price 2020-05-30,stock price 2020-06-30,stock price 2020-07-30,stock price 2020-08-30,stock price 2020-09-30,stock price 2020-10-30,stock price 2020-11-30,stock price 2020-12-30,stock price 2021-01-30,stock price 2021-02-28,stock price 2021-03-30,stock price 2021-04-30,stock price 2021-05-30,stock price 2021-06-30,stock price 2021-07-30,stock price 2021-08-30,stock price 2021-09-30,stock price 2021-10-30,stock price 2021-11-30,stock price 2021-12-30,stock price 2022-01-30,stock price 2022-02-28,stock price 2022-03-30,stock price 2022-04-30,stock price 2022-05-30,stock price 2022-06-30,stock price 2022-07-30,stock price 2022-08-30,stock price 2022-09-30,stock price 2022-10-30,stock price 2022-11-30,stock price 2022-12-30,stock price 2023-01-30,stock price 2023-02-28,stock price 2023-03-30,stock price 2023-04-30,stock price 2023-05-30,stock price 2023-06-30,stock price 2023-07-30,stock price 2023-08-30,stock price 2023-09-30,profitability 2023,profitability 2022,profitability 2021
21,TIFS.L,TI FLUID SYSTEMS PLC ORD 1P,United Kingdom,Automotive,Auto Parts,1436610048,25600,519888000,"3268300000,0","2956600000,0","2814500000,0","3411100000,0","-3900000,0","304000000,0","21800000,0","503900000,0","182,626779","172,365274","149,668262","148,009698","162,542231","157,802947","184,151926","174,280425","169,876675","177,383474","158,053903","174,082539","174,608557","200,522467","226,487462","232,055256","216,279842","150,871035","142,158582","170,697188","180,382747","176,540383","168,556230","145,750072","177,645753","210,965300","232,269504","232,505941","265,393351","271,181730","296,558597","288,818549","313,657748","300,907983","310,675361","275,052410","252,380952","250,795455","239,690476","256,175000","234,925000","194,986956","170,178945","166,580953","167,790000","155,790477","165,063636","138,257144","127,219047","134,163636","128,339999","126,695238","119,260000","107,830434","103,966667","127,870000","130,036364","134,819049","132,409091","126,099998","117899631,63844924","123600004,72569095","112200065,89954348"
22,FDM.L,FDM GROUP (HOLDINGS) PLC ORD 1P,United Kingdom,Telecom,Information Technology Services,447370944,7223,109576000,"329972000,0","267356000,0","267737000,0","271529000,0","52556000,0","48147000,0","48271000,0","59547000,0","798,350172","782,163813","686,252955","722,549622","724,304199","793,845421","836,421597","861,822571","849,143094","803,711089","700,904576","706,428336","654,532197","755,997643","913,046805","937,906613","915,534042","680,975727","680,582117","731,048263","856,189495","885,960317","968,356125","1012,554108","982,164387","1003,775690","993,620826","1008,624380","994,354828","1010,390492","1019,209204","974,183857","985,158741","1070,270425","1229,773734","1313,388866","1214,571429","1201,000000","1186,000000","1168,000000","952,850000","939,260870","1059,157895","947,857143","842,677000","876,095238","845,181818","705,666667","637,285714","685,045455","753,150000","779,380952","812,300000","812,043478","691,277778","663,150000","650,772727","588,809524","559,272727","576,500000","1204008,512271558","368009,2917719484","615009,2679029645"
23,IBM.L,INTERNATIONAL BUSINESS MACHINES,United States,Telecom,Information Technology Services,152440193024,288300,911006016,"60530000000,0","57351000000,0","73620000000,0","77147000000,0","7174000000,0","12408000000,0","12620000000,0","17569000000,0","131,266174","132,298761","132,602463","132,602463","133,682382","133,952362","133,952362","135,024779","135,359909","135,359909","136,443591","136,782242","116,529317","114,981990","113,250780","117,015216","128,237206","98,291166","102,767580","107,256432","107,964332","106,651256","109,979443","107,837748","106,347226","105,288591","112,606439","112,748389","109,303715","116,399592","124,937073","132,554115","136,264664","136,912048","138,128380","138,030591","137,514711","119,841946","117,901726","117,309998","118,375997","118,949997","118,949997","118,949997","118,949997","118,949997","118,949997","119,116188","118,949997","118,949997","118,949997","118,949997","118,949997","118,949997","118,949997","118,949997","118,949997","118,949997","118,949997","118,949997","1860000021,2489815","2381000012,285638","3042000012,0792546"
24,0P6O.IL,VOLKSWAGEN AG VOLKSWAGEN NON-VO,Germany,Automotive,Auto Manufacturers,242379702272,675880,206204992,"279232000000,0","250199000000,0","222884000000,0","252633000000,0","52174000000,0","49433000000,0","40551000000,0","45013000000,0","132,119275","136,832820","132,284016","131,471823","133,248669","132,480716","139,544102","137,829329","135,802618","144,649133","134,708179","145,244259","153,887232","168,094939","167,168104","167,216710","155,370773","110,598845","111,053524","121,616159","129,114858","130,838888","129,131817","134,660582","132,300523","142,631604","144,900383","149,639140","161,903309","204,456491","227,883086","209,360905","221,485359","204,698730","202,000953","194,201765","193,845240","182,206363","177,026664","187,321000","182,735502","151,748261","151,842104","147,294763","146,043500","131,412857","144,331363","143,839048","128,546665","137,407728","129,641000","125,655714","130,417000","127,840435","124,278334","120,909501","124,928637","122,958095","115,846363","108,125000","22671000004,645603","18498000004,903194","17746000005,977158"
25,0P6N.IL,VOLKSWAGEN AG VOLKSWAGEN ORD SH,Germany,Automotive,Auto Manufacturers,249641025536,675880,295089984,"279232000000,0","250199000000,0","222884000000,0","252633000000,0","52174000000,0","49433000000,0","40551000000,0","45013000000,0","135,464941","139,245519","136,779695","138,955705","142,640257","142,244192","149,664492","143,372557","140,180282","148,596440","139,623803","149,138998","154,682753","168,952223","167,121008","168,041066","158,904850","119,450908","123,531466","131,365409","140,233921","139,325263","141,357924","144,994250","142,212078","153,244383","160,252810","167,432236","181,400279","255,679962","282,669241","263,814313","289,366698","276,062976","289,538096","277,700901","272,485715","279,290910","266,128575","265,095000","247,670002","215,399999","215,027630","194,647620","192,318749","182,365476","192,665908","190,915476","168,480953","181,871592","167,361248","159,869048","166,186250","163,549999","153,584722","149,228751","153,292044","151,174999","137,154545","127,150002","22671000004,78478","18498000005,050087","17746000006,156223"
26,0P4F.IL,FORD MOTOR CO FORD MOTOR ORD (C,United States,Automotive,Auto Manufacturers,162551431168,173000,3931369984,"158057000000,0","136341000000,0","127144000000,0","155900000000,0","11255000000,0","30795000000,0","16599000000,0","18371000000,0","7,994448","8,395518","7,718580","7,699672","7,888928","7,911890","8,852912","9,552426","9,388269","9,587908","8,809498","8,882326","8,490849","8,700578","8,984140","8,886320","7,954657","5,477919","4,859746","5,208163","6,333141","6,432534","6,854086","6,793228","7,500833","8,472352","8,967245","9,961065","11,401542","12,424233","12,043996","11,450493","11,437464","11,633264","13,274154","13,185716","15,402851","19,370835","19,966012","22,955418","18,170500","16,676304","15,471237","13,328571","12,278000","12,101381","15,596727","13,927000","12,187000","13,671227","12,582300","12,626048","12,937100","12,081522","12,362778","11,757000","13,842500","14,468095","12,310000","12,105000","6866000014,442597","6227000005,278501","5742000009,792845"
27,OXB.L,OXFORD BIOMEDICA PLC ORD 50P,United Kingdom,Pharma,Biotechnology,283403616,891,96775696,"139989000,0","142797000,0"," 87728000,0"," 64060000,0","-2888000,0","33224000,0","4179000,0","-8576000,0","777,456519","680,600001","696,199999","655,386364","666,609991","690,552380","709,750000","699,523810","731,200000","699,521739","655,000000","570,166667","538,869565","564,619048","636,450000","662,500000","638,600000","532,545455","676,200000","745,105263","783,045455","791,086957","834,300000","837,500000","815,318182","844,380952","912,142857","967,050000","1010,150000","994,173913","1045,100000","1072,526316","1236,909091","1329,272727","1399,047619","1500,000000","1502,285714","1456,727273","1189,238095","998,600000","774,600000","671,869565","607,315789","499,547619","468,700000","469,833333","478,977273","408,309524","321,547619","343,772727","405,075000","438,928571","490,400000","485,521739","432,527778","427,525000","453,636364","428,976190","359,727273","314,250000","16295901,868554017","9461008,530087166","13358067,81613209"
28,0QE6.IL,TELE2 AB TELE2 B ORD SHS,Sweden,Telecom,Telecom Services,90114367488,4438,669185984,"28103000000,0","26789000000,0","26554000000,0","27659000000,0","12709000000,0","10723000000,0","12661000000,0","10270000000,0","89,986484","88,905599","92,858839","94,744140","98,514149","105,374721","105,194207","108,713909","113,502852","114,614710","119,582638","125,333891","126,784064","126,052010","123,881677","128,698713","132,386189","117,070890","119,857261","111,598749","111,614834","114,169995","112,904763","113,143677","106,071496","100,945549","101,876854","105,413993","102,370180","106,096620","109,546101","105,673700","109,931844","121,369447","126,332839","126,779255","125,160714","125,177272","126,480952","129,907501","131,776252","130,013043","146,465788","127,878571","116,166251","117,660714","115,005681","104,655953","91,108333","92,760000","90,118000","92,395238","93,532500","98,580000","105,042223","102,970749","92,276818","85,341427","76,856818","78,044998","3581000007,090595","3328000008,403839","2750000007,1174765"
29,0R0E.IL,GENERAL MOTORS CO GENERAL MOTOR,United States,Automotive,Auto Manufacturers,138947575808,167000,1375910016,"156735000000,0","127004000000,0","122485000000,0","137237000000,0","23874000000,0","25717000000,0","22008000000,0","22336000000,0","31,178990","33,905380","33,818352","34,864900","37,229335","36,302333","37,496685","35,285682","35,003564","38,046604","36,880870","37,281903","35,382883","36,278227","35,650109","34,414653","33,532351","23,505502","21,532800","23,947632","27,418750","25,130761","28,120000","30,292727","33,114887","41,191191","42,659048","49,010125","53,080751","56,352609","58,504500","56,763158","60,761364","56,852273","52,345238","50,726432","56,717143","60,526818","58,686428","57,924250","49,427875","43,475761","40,479079","37,476786","34,500875","33,064643","38,081478","38,234643","34,518810","39,678750","36,844375","36,412381","41,223000","36,232282","34,293055","32,575000","36,559091","39,138095","34,529545","33,562500","21187000005,820038","22111000005,402946","20533000006,313503"
30,0A45.IL,MODERNA INC MODERNA ORD SHS,United States,Pharma,Biotechnology,30292518912,3900,380592992,"19263000000,0","17736000000,0","  274490000,0","   48036000,0","9768000000,0","13296000000,0","-763144000,0","-545720000,0",,,,,,,,,,,,,,,,,,,,,,,,"68,195990","71,879545","91,363096","140,538570","131,463063","168,995324","136,294539","158,691500","164,939999","211,017502","280,856816","396,463094","420,560224","328,998807","274,465910","271,498808","192,140250","155,166501","158,109998","155,250000","138,384285","135,554999","163,840000","160,845456","132,013333","131,806666","170,584545","189,171251","186,803096","163,382999","147,090869","146,322780","129,366500","124,603636","122,281429","107,398637","114,010002","400000003,10119975","284000002,2783182","67447960,30563182"
31,0MI0.IL,AUTOLIV INC AUTOLIV SDR,Sweden,Automotive,Auto Parts,90877206528,63368,84148304,"8842000000,0","8230000000,0","7447400000,0","8547600000,0","1026000000,0","1068000000,0","735100000,0","1068500000,0","735,512844","765,848353","687,110763","679,102916","722,503265","716,721938","750,790195","674,300514","625,610056","658,299375","642,797898","735,450187","763,877720","792,196644","791,737619","757,775657","726,334634","515,376257","536,164375","594,808844","610,725322","598,279408","622,084750","668,363770","715,240079","743,360113","768,318223","752,166946","768,145984","795,635190","827,008481","850,562510","860,854401","819,753493","824,570164","749,414845","801,342274","893,020236","909,352379","936,565002","918,920007","738,530430","711,399996","737,119051","753,424997","802,104760","847,636364","789,623808","830,685718","909,200001","827,164996","848,142854","945,477493","954,200002","921,302765","889,639999","921,795446","979,797619","1040,420460","1069,625000","585000088,5742754","458000085,09101737","339600123,62563807"
32,PRTC.L,PURETECH HEALTH PLC ORD 1P,United States,Pharma,Biotechnology,248779568,111,274176000,"2090000,0","9979000,0","8341000,0","8688000,0","-79937000,0","-46952000,0","28560000,0","487783000,0","165,804348","171,465909","176,631579","172,750000","170,862500","164,857143","175,900000","198,809524","226,550000","251,347826","281,904762","268,952381","247,782609","260,523810","276,350000","294,909091","313,700000","246,181818","248,700000","244,657895","266,113636","275,869565","271,075000","272,500000","250,636364","270,642857","340,500000","392,050000","392,600000","407,456522","406,850000","372,263158","365,113636","336,000000","331,000000","352,113636","350,952381","334,090909","285,523810","280,000000","252,900000","202,291305","194,147368","174,314285","166,290002","187,171428","231,718181","239,214286","231,261905","251,363636","277,900000","264,238095","237,375000","214,260870","214,750000","215,550000","230,113636","222,047619","197,540909","200,500000","2175996,887804546","5660994,701406373","5424008,710769188"
33,0RBI.IL,SINCH AB (PUBL) SINCH AB (PUBL),Sweden,Telecom,Telecom Services,27270238208,3587,842934016,"27721000000,0","16177223000,0"," 8023307000,0"," 5035552000,0","3095000000,0","1929224000,0","679100000,0","567685000,0","10,410272","10,446916","9,082662","8,700000","8,700000","10,122857","11,993121","13,580382","15,724756","14,465107","13,173333","13,921150","16,208648","20,327609","26,874019","31,256110","38,512183","36,925343","43,642500","57,347368","69,738637","75,593478","77,640000","77,297726","85,197727","95,245238","119,361905","128,039999","147,625000","150,791305","159,896248","132,328948","148,664772","157,028408","176,972620","185,631819","167,015475","124,630681","108,837144","98,687000","86,877750","76,290435","57,730000","43,886190","39,088625","26,891690","22,511364","16,588405","20,285667","35,252727","37,642125","46,957977","41,617875","31,412391","25,550139","23,358625","25,228295","27,953691","24,151818","23,072500","643000008,8110625","178343014,13534054","116363040,1564397"
34,0VSO.IL,BYD CO LTD BYD ORD SHS H,China,Automotive,Auto Manufacturers,30973964288,631500,1098000000,"424060635000,0","216142395000,0","156597691000,0","127738523000,0","42682003000,0","20504170000,0","22491558000,0","15713663000,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,605","35,605","35,605","35,605","35,605","35,605","35,605","35,605","35,605","35,605","97456862000,7257","37343609001,51062","11774094001,377138"
35,0MPH.IL,DEUTSCHE TELEKOM AG DEUTSCHE TE,Germany,Telecom,Telecom Services,279717740544,205212,4972700160,"113608000000,0","108518000000,0","100721000000,0"," 80185000000,0","44483000000,0","40452000000,0","39675000000,0","27864000000,0","11,959161","12,592812","12,674382","12,264532","12,082094","12,818733","13,126168","13,238582","13,521488","13,284325","13,014992","13,408770","13,761371","13,460284","13,095776","12,952363","13,622355","11,155546","11,535164","12,635186","14,026145","14,447055","14,444328","14,369963","13,460913","14,146952","14,468228","14,552672","14,403307","15,632162","16,191250","16,803421","17,661818","17,891818","18,219048","17,560727","16,598571","16,597954","15,996429","16,184250","16,990000","16,406087","17,330789","18,107619","18,571500","18,845714","18,807955","18,655476","18,157619","19,395227","19,151500","20,088571","20,606000","21,651304","22,356667","21,481250","19,459091","19,718810","19,095000","19,695001","24114000006,288193","26365000006,914806","18694000007,05023"
36,0NXX.IL,MERCEDES-BENZ GROUP AG MERCEDES,Germany,Automotive,Auto Manufacturers,160387448832,167727,1069840000,"150017000000,0","133893000000,0","154309000000,0","172745000000,0","27252000000,0","23220000000,0","15780000000,0","12461000000,0","47,650005","45,966581","42,507430","44,449512","45,897894","46,208819","51,009800","48,034100","46,096685","45,605131","40,770577","44,162999","46,311957","50,051506","47,738079","44,596700","40,341324","27,575803","27,110257","29,858833","35,250368","37,272043","41,046602","44,250718","46,757432","52,262398","56,573643","56,466302","63,938584","70,622701","74,994001","74,264211","78,472500","73,306819","73,275713","71,897672","81,401667","87,697044","70,594575","72,490500","71,842000","62,348479","63,943158","63,702857","62,584750","54,219048","58,517955","55,818571","55,622381","61,614545","62,968250","67,183333","72,658500","72,160001","69,612778","69,082500","73,185454","72,151429","68,897727","66,080002","6899000005,885346","7320000006,907297","8560000010,16397"
37,ERGO.L,ERGOMED PLC ORD 1P,United Kingdom,Pharma,Biotechnology,653338048,1400,51033100,"145262000,0","118581000,0"," 86391000,0"," 68255000,0","24404000,0","19671000,0","17874000,0","8971000,0","150,000000","150,295455","153,000000","172,840909","182,975000","168,047619","179,650000","216,476190","274,850000","296,130435","326,904762","305,095238","308,434783","366,666667","382,100000","421,227273","442,000000","372,409091","434,325000","397,868421","430,363636","523,608696","605,100000","706,318182","800,727273","817,095238","985,619048","1081,875000","1194,000000","1218,695652","1155,500000","1249,736842","1241,363636","1166,818182","1273,571429","1422,500000","1404,523810","1427,727273","1428,571429","1239,750000","1114,250000","1209,782609","1322,947368","1044,809524","998,000000","1019,809524","1222,727273","1163,523810","1164,285714","1301,090909","1315,100000","1259,333333","1198,100000","1067,869565","1018,000000","1061,500000","969,045455","1030,809524","1057,227273","1200,000000","1916026,771760695","983033,2132605358","974036,5524251986"
38,0O0V.IL,BAYERISCHE MOTOREN WERKE AG BMW,Germany,Automotive,Auto Manufacturers,142458077184,149475,60844300,"142610000000,0","111239000000,0"," 98990000000,0","104210000000,0","32305000000,0","22791000000,0","11819000000,0","13634000000,0","58,839628","58,320207","56,759756","56,300577","56,178994","55,625969","57,763618","53,845224","50,972283","53,023637","46,866010","48,339739","49,616222","53,990195","53,196381","51,511386","47,818364","36,654765","39,165886","39,152302","41,988650","42,274629","43,300205","45,481330","45,321039","49,973515","52,161259","51,008917","52,431773","59,705285","65,024758","68,897334","78,085228","73,803409","69,505952","66,576009","70,217857","75,860227","72,984524","79,572500","77,295000","66,615217","69,677632","71,454762","72,581250","70,182143","71,889773","69,292857","70,385714","78,154546","80,428750","84,944047","90,215000","91,660869","95,472222","97,918750","101,239772","100,207143","92,989773","86,862499","9050000004,409784","6619000006,250628","6150000012,05331"
39,0O0U.IL,BAYERISCHE MOTOREN WERKE AG BMW,Germany,Automotive,Auto Manufacturers,147185303552,149475,601995008,"142610000000,0","111239000000,0"," 98990000000,0","104210000000,0","32305000000,0","22791000000,0","11819000000,0","13634000000,0","65,169940","63,866625","62,326350","62,127709","61,956297","62,027677","64,182000","59,574021","57,322115","60,572813","55,279830","57,419369","59,935412","66,509826","66,761280","64,256211","58,117756","43,013215","44,971927","47,432246","54,620113","55,926366","54,976173","59,414234","60,246059","67,109705","69,926809","67,219334","67,518208","77,341706","83,179102","83,024677","92,798864","86,034318","80,423809","80,854772","85,693333","91,101136","88,740715","95,793501","91,948500","76,797174","77,555789","78,791190","78,553250","75,338094","76,585000","73,271429","75,561667","82,614318","83,970500","90,906905","98,186750","98,410217","101,477777","103,272750","109,162273","108,549048","100,287727","94,360001","9050000004,556116","6619000006,458045","6150000012,453279"
40,FDP.L,FD TECHNOLOGIES PUBLIC LIMITED ,United Kingdom,Telecom,Information Technology Services,390488064,3000,28088200,"296042000,0","263463000,0","237867000,0","237790000,0","25196000,0","32139000,0","35095000,0","41584000,0","3144,757399","2576,264449","2108,868665","2154,569325","2176,817603","2389,276367","3029,908105","3133,566092","3381,675891","3015,062797","2508,153006","2305,545887","2173,297331","2409,783157","2668,500000","2670,681818","2856,500000","2263,272727","2298,750000","2597,105263","2547,727273","2605,869565","2975,750000","3220,227273","3336,363636","2829,285714","3006,904762","3109,000000","3128,250000","2640,434783","2846,750000","2451,578947","2182,272727","2144,090909","2370,714286","2407,272727","2152,380952","2136,136364","2016,904762","1752,550000","1486,100000","1701,391304","2316,052632","2315,714286","2031,600000","2020,380952","1776,454545","1515,809524","1341,333333","1469,454545","1424,900000","1356,666667","1685,400000","1759,782609","1786,000000","1810,100000","1920,636364","1852,666667","1669,727273","1640,000000","26408015,498018097","21708012,149975542","15277011,126601053"
41,0QXR.IL,STELLANTIS NV STELLANTIS NV ORD,Netherlands,Automotive,Auto Manufacturers,36291100672,272367,3081299968,"179592000000,0","149419000000,0"," 86676000000,0","108187000000,0","27226000000,0","20747000000,0","7341000000,0","10403000000,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,774511","12,806079","13,736066","14,522584","15,050921","16,933750","16,068409","17,563928","16,802841","16,877738","17,279318","16,420357","18,033125","16,748875","14,423478","13,575158","13,372905","12,808150","12,344905","14,338455","13,091190","12,907000","14,217273","13,779800","14,243571","15,743250","16,559565","16,114778","14,817550","15,324364","16,798095","17,118227","16,774000","9014000001,332958","10113000001,749222","8600000004,943619"
42,0RDT.IL,FERRARI NV FERRARI ORD SHS,Italy,Automotive,Auto Manufacturers,55572115456,4953,180683008,"5095254000,0","4270894000,0","3459790000,0","3766615000,0","1778187000,0","1536617000,0","1143891000,0","1270861000,0","103,700221","95,436811","89,566284","94,327628","108,836153","113,475947","119,452800","124,137644","134,947537","146,514664","139,858966","138,874987","137,632479","148,577224","148,050501","152,042150","153,431170","130,692956","140,059399","145,720850","151,336636","154,534652","161,634148","158,849586","156,460232","174,448042","180,429259","176,637659","166,277503","165,118325","176,543027","168,332895","172,446592","176,155682","185,148811","184,557956","190,253573","229,340911","227,811903","214,509999","197,125001","186,130435","202,247367","183,348809","172,280000","191,847618","206,140909","195,044048","192,876191","206,203409","207,272501","219,304761","245,592501","248,123913","252,477777","268,440002","281,506815","290,109522","287,056817","285,899994","804619031,2521211","737143036,1652354","708996048,5816529"
43,0A3M.IL,BIONTECH SE BIONTECH SE ADR,Germany,Pharma,Biotechnology,9591793664,5500,239771008,"17310600000,0","18976700000,0","  482325000,0","  108589000,0","13096300000,0","15127000000,0","-42109000,0","-143826000,0",,,,,,,,,,,,,,,,,,,,,,,,"65,646853","85,963460","99,286022","109,918695","103,391794","115,360711","101,214096","146,703000","192,447368","223,954545","244,363636","368,666667","331,136364","261,095238","277,636364","280,095238","186,825000","162,950000","155,239130","162,026316","155,013096","141,547499","162,302381","158,130683","139,664284","134,972618","156,788636","170,066248","145,809522","139,553751","128,928261","121,536112","106,903000","109,125000","108,076191","111,489092","122,449997","363300000,7324048","154000000,63408434","85445772,21511638"
44,KCT.L,KIN AND CARTA PLC ORD 10P,United Kingdom,Telecom,Information Technology Services,158837136,1739,177931008,"190277000,0","141419000,0","137691000,0",0,"-3139000,0","10944000,0",0,0,"91,019121","95,167150","97,463483","97,876871","94,923950","90,412982","98,397077","104,255112","104,642702","102,542687","88,352261","80,092156","87,103008","92,755052","97,669484","104,947848","105,714251","71,507029","59,080214","57,000000","64,440909","57,104348","62,880000","65,431819","74,431818","94,223809","115,797619","149,900000","147,950000","163,282609","178,075000","179,973684","235,295455","250,954545","259,190476","292,727273","275,380952","319,863636","296,190476","260,750000","234,700000","260,565217","230,973684","222,309524","193,729999","178,314287","197,372727","185,742857","203,799999","232,931818","228,600000","218,857143","190,140000","97,334782","73,111111","76,230000","62,195454","63,828571","73,450000","84,350002","1335949,398809812","1414014,513627193","1070988,4658241232"
